PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
1018_01,1,-0.7524306248360217,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.8901519806154804,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1019_01,0,0.5027487951063201,0,-0.35142061198058777,0.5970626377613939,-0.290817025018365,-0.27577422612797975,-0.26902262771835533,1,-0.8091154552803047,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1020_01,1,-0.26430529485844434,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7755149447754759,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1022_01,0,-0.961627194826412,0,-0.28050010021434346,-0.2835507337372531,-0.290817025018365,0.5716297627328877,-0.26902262771835533,0,2.2470210500740824e-16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1024_01,0,-0.7524306248360217,0,-0.07075645903332292,-0.2797874287308486,-0.290817025018365,0.8588401388106004,-0.26902262771835533,0,-0.7735384441575447,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1024_02,1,-2.0076100447783634,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.8861989793796181,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1024_03,0,1.7579282150486617,0,-0.35292955903944406,-0.2841779512383205,-0.290817025018365,0.2515191268567993,-0.08458816646710715,0,-0.8861989793796181,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1024_04,0,-2.0076100447783634,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,-0.8861989793796181,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1025_01,0,-0.6129662448424282,0,0.7923612586324594,-0.2873140387436576,-0.1133764443274938,-0.09704578776383035,-0.26902262771835533,0,-0.7715619435396136,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1026_01,1,-0.5432340548456314,0,0.6531120975233812,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,-0.8723634750541004,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1027_01,0,-1.4497525248039893,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7695854429216825,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1027_02,0,1.2000706950742877,0,1.841079464537562,-0.2873140387436576,-0.15522563788666155,-0.24287396632960398,-0.26902262771835533,0,-0.7695854429216825,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1027_03,0,0.15408784512233623,0,-0.004362788443647355,-0.2873140387436576,4.7577024769416013e-17,-0.028577679534778102,-0.26108047388456956,0,-0.7695854429216825,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1027_04,0,-1.7984134747879732,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7695854429216825,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1029_01,1,0.08435565512553946,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7676089423037514,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1030_01,0,-0.4037696748520379,0,1.278242211584176,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26284539695874415,0,-0.7656324416858202,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1031_01,0,-1.0313593848232088,0,0.7878344174558907,-0.23462776865399493,-0.290817025018365,-0.26954985265261133,-0.18165893554671148,0,-0.8031859534265114,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1032_01,1,-0.26430529485844434,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,-0.884222478761687,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1033_01,1,2.246053545026239,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.8822459781437559,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1034_01,0,0.15408784512233623,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,0.3235440199289192,-0.08105832031875791,0,-0.8802694775258249,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1035_01,0,-1.1010915748200056,0,-0.346893770804019,-0.2873140387436576,3.0119213306711528,-0.27666342233874663,-0.23460662777195018,1,-0.7636559410678891,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1036_01,1,-0.33403748485524115,0,-0.35292955903944406,3.565318713000422e-17,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.8684104738182381,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1038_01,0,1.2698028850710845,0,-0.35292955903944406,-0.09538548341702939,-0.1502037346595614,0.1670454868339426,-0.26902262771835533,0,-0.8644574725823759,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1040_01,0,-0.961627194826412,0,0.4332318586246689,-0.18570480357073677,-0.18703102499162902,-0.2722174412849121,-0.26902262771835533,1,-0.8624809719644448,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1041_01,1,1.2000706950742877,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,2.2470210500740824e-16,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1043_01,0,1.409267265064678,0,-0.35292955903944406,-0.2873140387436576,2.2636577498332335,0.5769649399974892,-0.26902262771835533,0,-0.7616794404499581,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1045_01,0,0.5724809851031168,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,-1.111520049823765,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1045_02,0,1.0606063150806941,0,-0.35292955903944406,1.186019871263694,-0.27909925082179804,0.4480314894362869,9.346278280384995,0,-1.111520049823765,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1046_01,0,-0.8918950048296153,0,0.4121065998006812,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-1.0032426156241308e-16,0,-0.7992329521906492,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1047_01,1,2.0368569750358487,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.8782929769078937,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1048_01,0,-0.6129662448424282,0,-0.35292955903944406,0.04950175932954286,0.7336512333100612,-0.2739958337064459,-0.26902262771835533,1,-0.759702939832027,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1049_01,1,0.5027487951063201,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7577264392140958,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1049_02,1,0.15408784512233623,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7577264392140958,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1051_01,0,-0.5432340548456314,0,-0.34991166492173154,-0.006947815766524253,-0.15522563788666155,-0.21086290274199512,-1.0032426156241308e-16,0,-0.7972564515727181,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1052_01,0,-0.47350186484883466,0,0.6531120975233812,-0.2873140387436576,-0.2556637024286641,-0.27666342233874663,-0.26902262771835533,0,-0.795279950954787,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1053_01,0,-0.12484091486485083,0,-0.07830119432760423,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,0.06278291022647393,0,-0.7933034503368559,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1054_01,0,2.0368569750358487,0,-0.35292955903944406,-0.2873140387436576,1.0952282656612704,-0.27666342233874663,-0.1843063201579734,1,-0.7913269497189247,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1056_01,1,0.6422131750999136,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7557499385961647,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1056_02,1,0.08435565512553946,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7557499385961647,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1057_01,1,-0.6129662448424282,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.1095435492058339,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1058_01,0,-0.682698434839225,0,-0.35292955903944406,-0.2873140387436576,-0.24561989597446385,-0.2295360231681003,0.32840383288975483,0,-0.7893504491009936,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1060_01,0,1.967124785039052,0,0.6531120975233812,-0.27476968872230934,-0.028004089466791622,-0.2579903019126415,0.33899337133480256,0,-0.8585279707285826,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1062_01,0,-0.19457310486164758,0,-0.35292955903944406,0.19752508958145218,-0.21046657338476296,-0.27666342233874663,-0.13753585869234586,0,-0.7537734379782336,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1063_01,0,0.6422131750999136,0,-0.35292955903944406,1.7586694497382414,-0.290817025018365,-0.014350540162507504,0.9434795242396113,1,-1.111520049823765,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1063_02,1,-0.961627194826412,0,-0.35292955903944406,3.565318713000422e-17,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.111520049823765,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1065_01,1,-0.12484091486485083,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7873739484830625,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1066_01,1,0.4330166051095233,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7517969373603025,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1068_01,1,0.6422131750999136,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,-0.8565514701106515,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1071_01,0,0.4330166051095233,0,0.273283470385905,0.5456308026738661,-0.290817025018365,-0.26421467538800986,-0.21607493549311663,0,-1.1866270733051474,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1075_01,1,-1.0313593848232088,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.1055905479699717,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1075_02,1,-0.12484091486485083,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.1055905479699717,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1076_01,1,-0.26430529485844434,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,-0.8684104738182381,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1077_01,0,0.5724809851031168,0,-0.35292955903944406,-0.21643846112304,-0.290817025018365,-0.02502089469171045,0.13249737165637157,0,-0.866433973200307,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1078_01,0,-0.26430529485844434,0,-0.2337227413897993,0.15738316951313777,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,-1.0680370362292806,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1079_01,0,0.8514097450903039,0,0.6097786645108516,-0.2873140387436576,-0.06817931528359265,-0.27666342233874663,-1.0032426156241308e-16,0,-0.8644574725823759,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1080_01,0,1.4789994550614747,0,-0.04812225315047897,3.565318713000422e-17,1.563939233523949,-0.27666342233874663,-0.26902262771835533,0,-0.7834209472472002,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1082_01,0,0.29355222511592977,0,0.6942796998068024,-0.2873140387436576,-0.19037896047636244,0.2248432405337919,-0.26902262771835533,0,-0.7814444466292692,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1083_01,1,-0.12484091486485083,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7794679460113381,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1083_02,1,-0.4037696748520379,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7794679460113381,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1083_03,0,-0.7524306248360217,0,0.4860450056846381,-0.2873140387436576,-0.290817025018365,0.48093174923466264,-0.26372785849583147,1,-0.7794679460113381,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1084_01,0,0.15408784512233623,0,-0.35292955903944406,-0.28668682124259015,-0.290817025018365,-0.26243628296647603,0.47489244804624864,0,-0.777491445393407,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1085_01,0,1.7579282150486617,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,-0.8605044713465136,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1086_01,1,-2.0076100447783634,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.8585279707285826,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1086_02,0,-1.2405559548135991,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-1.0032426156241308e-16,0,-0.8585279707285826,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1086_03,1,-1.7286812847911763,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,-0.8585279707285826,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1086_04,0,-0.682698434839225,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,0.29331134876284415,-0.26902262771835533,1,-1.0660605356113495,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1086_05,0,-1.5194847148007862,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.8585279707285826,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1088_01,1,-0.6129662448424282,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,-0.8525984688747892,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1089_01,1,0.29355222511592977,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.1055905479699717,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1089_02,0,-0.19457310486164758,0,-0.35292955903944406,0.06706384935943041,-0.2891430572759983,0.325322412350453,0.43165183272897034,0,-1.1055905479699717,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1091_01,1,0.4330166051095233,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7458674355065091,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1093_01,0,-0.4037696748520379,0,2.4567298645509172,-0.2503082061806802,-0.2606856056557642,-0.10593774987149947,-0.26902262771835533,1,-1.1036140473520406,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1094_01,0,2.1763213550294425,0,0.30648030568074275,-0.2860596037415227,-0.290817025018365,-0.27666342233874663,0.0530758333185135,0,-0.743890934888578,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1095_01,1,0.3632844151127265,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,2.2470210500740824e-16,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1096_01,0,-0.12484091486485083,0,-0.0013448943259348294,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,0.16161860238025288,0,-0.8506219682568581,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1097_01,1,0.9211419350871006,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.0364130263423827,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1099_01,0,-0.47350186484883466,0,-0.35292955903944406,-0.2383910736603994,0.7838702655810625,-0.27666342233874663,-0.26902262771835533,0,-0.741914434270647,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1100_01,0,-0.7524306248360217,0,0.38645449980012475,-0.06465182586472619,0.20802536220691442,-0.05881035070085312,-0.26902262771835533,0,-0.7399379336527158,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1100_02,0,-1.6589490947943797,0,0.6531120975233812,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7399379336527158,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1100_03,0,-0.7524306248360217,0,0.8346117762804348,-0.2873140387436576,-0.1133764443274938,1.2438620980726733,-0.26902262771835533,0,-0.7399379336527158,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1100_04,0,0.014623465128742697,0,0.4437944880366627,-0.11733809595438884,-0.12509421852406077,-0.27666342233874663,-0.1543026278970048,0,-1.0640840349934184,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1102_01,0,0.7119453650967104,0,-0.0918817178573106,-0.2873140387436576,0.8140016849436633,-0.27577422612797975,0.4201798327468353,0,-0.7379614330347847,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1105_01,0,-0.8221628148328185,0,-0.2291959002132305,-0.2873140387436576,0.1494364912240796,-0.26243628296647603,0.1854450638816103,0,-0.7755149447754759,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1108_01,0,2.0368569750358487,0,-0.2699374708023496,-0.2873140387436576,0.9747025882108674,-0.05792115449008621,-0.18077647400962416,0,-0.7695854429216825,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1108_02,1,-1.6589490947943797,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7695854429216825,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1110_01,0,-0.4037696748520379,0,-0.35292955903944406,-0.2722608187180397,-0.290817025018365,-0.22775763074656646,6.363558285029881,0,-1.1036140473520406,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1110_02,0,-0.19457310486164758,0,-0.34085798256859395,3.5625469828081195,-0.290817025018365,-0.2739958337064459,0.39635337124547787,1,-1.1036140473520406,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1112_01,0,0.7816775550935071,0,-0.35292955903944406,2.2692244956071153,9.960561429235364,-0.22509004211426573,-0.18077647400962416,1,-1.1095435492058339,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1113_01,0,-0.6129662448424282,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,0.36546721744742194,1,-1.0324600251065206,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1114_01,0,0.6422131750999136,1,1.059444888050018,-0.2873140387436576,0.3168332654607505,-0.27666342233874663,-0.26902262771835533,0,-1.0304835244885895,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1114_02,0,0.15408784512233623,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,-1.0304835244885895,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1115_01,1,0.3632844151127265,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.8446924664030648,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1116_01,0,-1.3800203348071927,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.8427159657851336,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1116_02,0,0.5027487951063201,0,-0.35292955903944406,1.601237856970321,-0.290817025018365,-0.27666342233874663,-0.18254139708379877,1,2.2470210500740824e-16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1116_03,1,-0.19457310486164758,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.8427159657851336,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1117_01,0,-0.7524306248360217,0,0.9372201762826606,-0.2873140387436576,-0.20544467015766282,-0.27666342233874663,-0.26902262771835533,0,-1.062107534375487,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1121_01,0,1.8276604050454586,0,-0.2050527472715303,-0.2584620336945566,-0.290817025018365,0.3840093622610692,-0.26902262771835533,1,-0.7340084317989225,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1123_01,0,-0.05510872486805407,0,-0.35292955903944406,-0.03517260331455781,-0.290817025018365,-0.15662193388521348,7.681955821438325,0,-1.1075670485879028,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1127_01,1,-0.7524306248360217,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.1016375467341095,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1129_01,0,-0.05510872486805407,0,-0.34991166492173154,-0.2873140387436576,-0.290817025018365,0.42313399553481335,-0.26637524310709343,0,-1.0285070238706582,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1130_01,1,-0.4037696748520379,0,0.6531120975233812,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,-1.026530523252727,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1130_02,0,-0.6129662448424282,0,0.6531120975233812,-0.28543238624045536,5.576439911976951,-0.09971337639613109,-0.25402078158787106,1,-1.111520049823765,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1132_01,1,-0.47350186484883466,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,2.2470210500740824e-16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1133_01,0,-0.12484091486485083,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.060131033757556,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1134_01,1,-1.1010915748200056,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,2.2470210500740824e-16,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1136_01,0,0.22382003511913298,0,-0.35292955903944406,0.8134526756296512,-0.290817025018365,-0.27666342233874663,-0.20989770473350544,1,-0.8407394651672025,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1140_01,0,1.688196025051865,0,-0.35292955903944406,-0.1976219360910176,2.4410983305241047,-0.2739958337064459,0.39811829431965245,1,-1.095708044880316,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1140_02,1,0.3632844151127265,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.095708044880316,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1140_03,1,0.9211419350871006,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.095708044880316,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1141_01,1,-0.682698434839225,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.8387629645492715,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1142_01,0,1.7579282150486617,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,0.532252447956924,1,-0.8446924664030648,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1144_01,0,-1.1708237648168023,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.8367864639313404,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1144_02,0,0.4330166051095233,0,0.3743829233292746,-0.2873140387436576,1.1889704592338062,-0.27666342233874663,-0.24254878160573598,0,-0.7577264392140958,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1144_03,0,1.8276604050454586,0,0.2687566292093362,-0.22647394114011857,-0.2857951217912649,-0.27666342233874663,-1.0032426156241308e-16,0,-0.8367864639313404,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1146_01,0,-0.19457310486164758,0,0.5826176174514389,-0.2873140387436576,0.022214942804209662,-0.27666342233874663,0.8817072166434995,0,-0.7280789299451291,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1147_01,1,1.409267265064678,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.1036140473520406,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1148_01,1,-0.47350186484883466,0,-0.35292955903944406,3.565318713000422e-17,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.1036140473520406,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1148_02,0,-0.12484091486485083,0,-0.35292955903944406,-0.21079350361343327,3.2881260081616595,6.2749342585918635,0.8014032167685541,0,-1.1036140473520406,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1148_03,0,0.08435565512553946,0,-0.35292955903944406,2.989897404333572,-0.290817025018365,-0.26954985265261133,1.4367755234714186,0,-1.1036140473520406,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1148_04,0,0.7119453650967104,0,-0.35292955903944406,2.9817435768196954,-0.2874690895336316,-0.171738269468251,-0.21519247395602933,1,2.2470210500740824e-16,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1148_05,1,-1.0313593848232088,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.1036140473520406,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1148_06,1,0.014623465128742697,0,-0.35292955903944406,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.26902262771835533,1,-1.1036140473520406,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1148_07,0,0.3632844151127265,0,3.247418123391599,0.24017587965403622,-0.16359547659849508,-0.2535443208588069,1.2249847545704637,0,-1.1036140473520406,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1149_01,0,-1.4497525248039893,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.8348099633134092,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
